"from_file","from_loc","from_name","line","raw_src","resolved","status","cand_count","cand_locs","best_candidate"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_025__LSE_FOUND_B27_ROOTS_Tomato_FusariumWilt_VascularBrowningStemSplit_NCSU-IngaMeadows_VERIFY.jpg","C:\Users\dstor\lse-repo\assets\B30_025__LSE_FOUND_B27_ROOTS_Tomato_FusariumWilt_VascularBrowningStemSplit_NCSU-IngaMeadows_VERIFY.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_025__LSE_FOUND_B27_ROOTS_Tomato_FusariumWilt_VascularBrowningStemSplit_NCSU-IngaMeadows_VERIFY.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_082__LSE_FOUND_B29_HOLD_DISEASE_Tomato_BacterialWilt_StreamingTest_UAEX_PERMISSION.jpg","C:\Users\dstor\lse-repo\assets\B30_082__LSE_FOUND_B29_HOLD_DISEASE_Tomato_BacterialWilt_StreamingTest_UAEX_PERMISSION.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_082__LSE_FOUND_B29_HOLD_DISEASE_Tomato_BacterialWilt_StreamingTest_UAEX_PERMISSION.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_026__LSE_FOUND_B27_ROOTS_Pepper_DampingOff_StemCankerSoilLine_UMass-TSmith_VERIFY.jpg","C:\Users\dstor\lse-repo\assets\B30_026__LSE_FOUND_B27_ROOTS_Pepper_DampingOff_StemCankerSoilLine_UMass-TSmith_VERIFY.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_026__LSE_FOUND_B27_ROOTS_Pepper_DampingOff_StemCankerSoilLine_UMass-TSmith_VERIFY.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_047__LSE_FOUND_B28_DISEASE_Tomato_RhizoctoniaSolani_FruitRotBlackLesions_JGK_hn_CC-BY-3.0.jpg","C:\Users\dstor\lse-repo\assets\B30_047__LSE_FOUND_B28_DISEASE_Tomato_RhizoctoniaSolani_FruitRotBlackLesions_JGK_hn_CC-BY-3.0.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_047__LSE_FOUND_B28_DISEASE_Tomato_RhizoctoniaSolani_FruitRotBlackLesions_JGK_hn_CC-BY-3.0.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_076__LSE_FOUND_B29_ROOTS_ContainerRootbound_GirdledRoots_BrendanLandis_CC-BY-SA-2.0.jpg","C:\Users\dstor\lse-repo\assets\B30_076__LSE_FOUND_B29_ROOTS_ContainerRootbound_GirdledRoots_BrendanLandis_CC-BY-SA-2.0.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_076__LSE_FOUND_B29_ROOTS_ContainerRootbound_GirdledRoots_BrendanLandis_CC-BY-SA-2.0.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_070__LSE_FOUND_B29_ABIOTIC_Tomato_HerbicideResidue_CuppedNewGrowth_VCE_PublicUse.jpg","C:\Users\dstor\lse-repo\assets\B30_070__LSE_FOUND_B29_ABIOTIC_Tomato_HerbicideResidue_CuppedNewGrowth_VCE_PublicUse.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_070__LSE_FOUND_B29_ABIOTIC_Tomato_HerbicideResidue_CuppedNewGrowth_VCE_PublicUse.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_022__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DDrift_CuppedNewGrowth_MaryAnnHansen-Bugwood_CONDITIONAL.jpg","C:\Users\dstor\lse-repo\assets\B30_022__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DDrift_CuppedNewGrowth_MaryAnnHansen-Bugwood_CONDITIONAL.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_022__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DDrift_CuppedNewGrowth_MaryAnnHansen-Bugwood_CONDITIONAL.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_023__LSE_FOUND_B27_ABIOTIC_Tomato_GlyphosateInjury_YellowDistortedNewGrowth_NathanHoward-Bugwood_VERIFY.jpg","C:\Users\dstor\lse-repo\assets\B30_023__LSE_FOUND_B27_ABIOTIC_Tomato_GlyphosateInjury_YellowDistortedNewGrowth_NathanHoward-Bugwood_VERIFY.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_023__LSE_FOUND_B27_ABIOTIC_Tomato_GlyphosateInjury_YellowDistortedNewGrowth_NathanHoward-Bugwood_VERIFY.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_024__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DInjury_TwistedCurlingShoot_PBacchi-Bugwood_VERIFY.jpg","C:\Users\dstor\lse-repo\assets\B30_024__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DInjury_TwistedCurlingShoot_PBacchi-Bugwood_VERIFY.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_024__LSE_FOUND_B27_ABIOTIC_Tomato_2-4DInjury_TwistedCurlingShoot_PBacchi-Bugwood_VERIFY.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_039__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FruitNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg","C:\Users\dstor\lse-repo\assets\B30_039__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FruitNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_039__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FruitNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","281","assets/B30_040__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FoliageStemNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg","C:\Users\dstor\lse-repo\assets\B30_040__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FoliageStemNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\B30_040__LSE_FOUND_B27_ABIOTIC_Tomato_FlumioxazinDrift_FoliageStemNecrosis_NCSU-CC-BY-NC-SA_REJECT.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","284","assets/lse_figures/LSE_C13_Mobile_vs_Immobile_Nutrient_Symptom_Map_Ch46.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C13_Mobile_vs_Immobile_Nutrient_Symptom_Map_Ch46.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C13_Mobile_vs_Immobile_Nutrient_Symptom_Map_Ch46.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","313","assets/lse_figures/LSE_C10_Refractometer_Protocol_Card_Ch47.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C10_Refractometer_Protocol_Card_Ch47.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C10_Refractometer_Protocol_Card_Ch47.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","repo","LSE_BOOK_4_PLANT_HEALTH_AND_DEFENSE_WORKING.html","454","assets/user_created_web/UCI_025_Brix_Monitoring_Chart.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_025_Brix_Monitoring_Chart.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_025_Brix_Monitoring_Chart.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","264","assets/user_created_web/UCI_028_Seasonal_Planting_Calendar.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_028_Seasonal_Planting_Calendar.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_028_Seasonal_Planting_Calendar.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","481","assets/user_created_web/UCI_010_Biochar_Charging_Process.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_010_Biochar_Charging_Process.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_010_Biochar_Charging_Process.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","481","assets/user_created_web/UCI_011_AACT_Brewing_Setup.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_011_AACT_Brewing_Setup.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_011_AACT_Brewing_Setup.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","483","assets/lse_figures/LSE_B36_Yellowing_Leaves_Decision_Tree_AppB.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B36_Yellowing_Leaves_Decision_Tree_AppB.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B36_Yellowing_Leaves_Decision_Tree_AppB.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","599","assets/user_created_web/UCI_017_North_Texas_Crop_Calendar.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_017_North_Texas_Crop_Calendar.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_017_North_Texas_Crop_Calendar.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","660","assets/lse_figures/LSE_C01_Annual_Soil_Building_Calendar_Ch49_AppC.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C01_Annual_Soil_Building_Calendar_Ch49_AppC.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C01_Annual_Soil_Building_Calendar_Ch49_AppC.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","883","assets/user_created_web/UCI_030_Conversion_and_Dilution_Reference_Chart.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_030_Conversion_and_Dilution_Reference_Chart.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_030_Conversion_and_Dilution_Reference_Chart.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","1543","assets/lse_figures/LSE_C14_Electroculture_Self_Experiment_Layout_Ch48.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C14_Electroculture_Self_Experiment_Layout_Ch48.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_C14_Electroculture_Self_Experiment_Layout_Ch48.jpg"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","1722","assets/user_created_web/UCI_026_Electroculture_Experimental_Protocol_Layout.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_026_Electroculture_Experimental_Protocol_Layout.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_026_Electroculture_Experimental_Protocol_Layout.png"
"C:\Users\dstor\lse-repo\LSE_BOOK_5_FIELD_COMPANION_WORKING.html","repo","LSE_BOOK_5_FIELD_COMPANION_WORKING.html","1722","assets/user_created_web/UCI_027_Plant_Electrophysiology_Electrical_Signaling_Pathways.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_027_Plant_Electrophysiology_Electrical_Signaling_Pathways.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_027_Plant_Electrophysiology_Electrical_Signaling_Pathways.jpg"
"C:\Users\dstor\lse-repo\LSE_INTERNAL_PRODUCTION_HOLD.html","repo","LSE_INTERNAL_PRODUCTION_HOLD.html","127","assets/user_created_web/UCI_021_Refractometer_Use_Protocol.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_021_Refractometer_Use_Protocol.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_021_Refractometer_Use_Protocol.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","381","assets/lse_figures/LSE_A02_Soil_Food_Web_Functional_Map_Ch02.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A02_Soil_Food_Web_Functional_Map_Ch02.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A02_Soil_Food_Web_Functional_Map_Ch02.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","470","assets/lse_figures/LSE_B02_Predator_Driven_Nitrogen_Mineralization_Loop_Ch05.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B02_Predator_Driven_Nitrogen_Mineralization_Loop_Ch05.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B02_Predator_Driven_Nitrogen_Mineralization_Loop_Ch05.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","471","assets/user_created_web/UCI_003_The_Nutrient_Mineralization_Loop.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_003_The_Nutrient_Mineralization_Loop.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_003_The_Nutrient_Mineralization_Loop.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","484","assets/lse_figures/LSE_B03_Nematode_Mouthpart_Comparison_Ch05_44.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B03_Nematode_Mouthpart_Comparison_Ch05_44.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B03_Nematode_Mouthpart_Comparison_Ch05_44.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","494","assets/lse_figures/LSE_D04_Root_Knot_Nematode_Diagnosis_Workflow_Ch05_Ch29_Ch42_Ch44.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_D04_Root_Knot_Nematode_Diagnosis_Workflow_Ch05_Ch29_Ch42_Ch44.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_D04_Root_Knot_Nematode_Diagnosis_Workflow_Ch05_Ch29_Ch42_Ch44.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","494","assets/lse_figures/LSE_D18_Root_Inspection_Nodules_Galls_Root_Disease_Ch05_Ch29_Ch44.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_D18_Root_Inspection_Nodules_Galls_Root_Disease_Ch05_Ch29_Ch44.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_D18_Root_Inspection_Nodules_Galls_Root_Disease_Ch05_Ch29_Ch44.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","503","assets/lse_figures/LSE_A04_Mycorrhizal_Exchange_Defense_Priming_Ch06.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A04_Mycorrhizal_Exchange_Defense_Priming_Ch06.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A04_Mycorrhizal_Exchange_Defense_Priming_Ch06.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","515","assets/user_created_web/UCI_005_ISR_and_SAR_The_Plant_Immune_System.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_005_ISR_and_SAR_The_Plant_Immune_System.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_005_ISR_and_SAR_The_Plant_Immune_System.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","519","assets/lse_figures/LSE_B05_Mycorrhizal_Inoculation_Failure_Modes_Ch06_17.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B05_Mycorrhizal_Inoculation_Failure_Modes_Ch06_17.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B05_Mycorrhizal_Inoculation_Failure_Modes_Ch06_17.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","554","assets/user_created_web/UCI_002_Bacterial_vs_Fungal_Soil_Dominance.jpg","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_002_Bacterial_vs_Fungal_Soil_Dominance.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_002_Bacterial_vs_Fungal_Soil_Dominance.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","556","assets/lse_figures/LSE_B06_Fungal_Bacterial_Succession_Strip_Ch07.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B06_Fungal_Bacterial_Succession_Strip_Ch07.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B06_Fungal_Bacterial_Succession_Strip_Ch07.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","579","assets/user_created_web/UCI_009_Fungal_Bacterial_Input_Guide.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_009_Fungal_Bacterial_Input_Guide.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_009_Fungal_Bacterial_Input_Guide.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","594","assets/user_created_web/UCI_007_Composite_Method_Reference.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_007_Composite_Method_Reference.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_007_Composite_Method_Reference.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","596","assets/lse_figures/LSE_B07_Five_Soil_Health_Principles_Wheel_Ch08.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B07_Five_Soil_Health_Principles_Wheel_Ch08.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B07_Five_Soil_Health_Principles_Wheel_Ch08.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","605","assets/lse_figures/LSE_A05_Regenerative_Permaculture_Garden_System_Ch08.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A05_Regenerative_Permaculture_Garden_System_Ch08.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A05_Regenerative_Permaculture_Garden_System_Ch08.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","606","assets/user_created_web/UCI_006_Permaculture_Zone_Map.png","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_006_Permaculture_Zone_Map.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\user_created_web\UCI_006_Permaculture_Zone_Map.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","641","assets/lse_figures/LSE_B08_Thermal_Compost_Process_Ch09_Ch13.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B08_Thermal_Compost_Process_Ch09_Ch13.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B08_Thermal_Compost_Process_Ch09_Ch13.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","648","assets/lse_figures/LSE_B09_Compost_Extract_vs_AACT_Ch09_19.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B09_Compost_Extract_vs_AACT_Ch09_19.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B09_Compost_Extract_vs_AACT_Ch09_19.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","658","assets/lse_figures/LSE_A06_Compost_Microscope_Soil_Food_Web_Workflow_Ch09.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A06_Compost_Microscope_Soil_Food_Web_Workflow_Ch09.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A06_Compost_Microscope_Soil_Food_Web_Workflow_Ch09.png"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","688","assets/lse_figures/LSE_B10_Coots_Mix_1_1_1_Triangle_Ch10_23.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B10_Coots_Mix_1_1_1_Triangle_Ch10_23.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B10_Coots_Mix_1_1_1_Triangle_Ch10_23.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","736","assets/lse_figures/LSE_B11_Plant_Health_Pyramid_Evidence_Boundary_Ch11_Ch41.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B11_Plant_Health_Pyramid_Evidence_Boundary_Ch11_Ch41.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B11_Plant_Health_Pyramid_Evidence_Boundary_Ch11_Ch41.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","736","assets/lse_figures/LSE_A18_IPM_Pyramid_Scouting_Ch39.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A18_IPM_Pyramid_Scouting_Ch39.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_A18_IPM_Pyramid_Scouting_Ch39.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","747","assets/lse_figures/LSE_B16_Trace_Element_Deficiency_vs_Toxicity_Ch14.jpg","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B16_Trace_Element_Deficiency_vs_Toxicity_Ch14.jpg","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B16_Trace_Element_Deficiency_vs_Toxicity_Ch14.jpg"
"C:\Users\dstor\lse-repo\LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","repo","LSE_VOLUME_1_FOUNDATIONS_SYSTEMS_SOURCE.html","780","assets/lse_figures/LSE_B12_KNF_IMO_1_4_Workflow_Ch12_Ch19.png","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B12_KNF_IMO_1_4_Workflow_Ch12_Ch19.png","resolved","1","repo","C:\Users\dstor\lse-repo\assets\lse_figures\LSE_B12_KNF_IMO_1_4_Workflow_Ch12_Ch19.png"
